,PAYMENT_RATE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_BIRTH,AMT_ANNUITY,APPROVED_CNT_PAYMENT_MEAN,INSTAL_DPD_MEAN,DAYS_EMPLOYED,INSTAL_AMT_PAYMENT_SUM,PREV_CNT_PAYMENT_MEAN,AMT_GOODS_PRICE,DAYS_ID_PUBLISH,ACTIVE_DAYS_CREDIT_MAX,AMT_CREDIT,CODE_GENDER,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,INSTAL_PAYMENT_DIFF_MEAN,POS_MONTHS_BALANCE_SIZE,PREV_APP_CREDIT_PERC_MIN,target
1430,0.05,0.8380630685702349,0.5741559982698616,0.6577838002083306,-23593,13500.0,16.2,1.0789473684210529,,3462357.825,15.818181818181818,270000.0,-4533,-1203.0,270000.0,1,,-4674.214342105262,117.0,0.8938148015731141,0.0
1431,0.048329283110571,,0.2491099128110057,,-20837,28638.0,3.0,1.30188679245283,,343129.635,3.0,450000.0,-3634,-798.0,592560.0,1,0.2916666666666667,251.6221698113207,7.0,0.0,1.0
1432,0.028884493670886,,0.6757431753251181,0.7623356180684377,-13065,16429.5,8.8,0.7301587301587301,-897.0,853008.8400000001,13.142857142857142,450000.0,-4564,,568800.0,0,1.2307692307692308,540.9342857142858,37.0,0.7685016778953301,1.0
1433,0.0348324120236667,0.6426499020291359,0.5210915769062303,0.1245194708919845,-14416,61276.5,24.0,0.0,-3309.0,925030.035,12.0,1606500.0,-2790,-40.0,1759180.5,1,,0.0,23.0,0.0,0.0
1434,0.0938222222222222,,0.6843736600290388,0.4101025731788671,-10670,37998.0,6.0,0.0,-2247.0,29517.255,6.0,405000.0,-322,,405000.0,1,,0.0,7.0,0.9392057218144174,0.0
1435,0.0486377146631439,,0.2858978721410488,0.2458512138252296,-8580,26509.5,12.0,0.3076923076923077,-207.0,180234.405,12.0,450000.0,-1200,-419.0,545040.0,1,,1155.357692307692,13.0,1.0,1.0
1436,0.0655537974683544,,0.5736961229473491,0.5549467685334323,-19376,18643.5,6.0,0.0,-7612.0,25031.7,6.0,225000.0,-2917,,284400.0,1,,0.0,5.0,0.8152525906735751,1.0
1437,0.0332079021636876,,0.6113457717730462,0.7366226976503176,-16701,27004.5,8.0,1.5555555555555556,-293.0,648510.5700000001,8.0,702000.0,-220,,813195.0,1,0.0,0.0,13.0,0.0,1.0
1438,0.03305,0.424006274197194,0.6705711830385148,0.6212263380626669,-11922,29745.0,10.666666666666666,0.3666666666666666,-644.0,787262.13,10.666666666666666,900000.0,-2760,-395.0,900000.0,0,3.0,489.87825,107.0,0.8988269238069929,0.0
1439,0.0773866666666666,,0.6757144256574401,0.3944954053123993,-21963,52236.0,18.0,1.2545454545454546,-4741.0,4410706.86,23.142857142857142,675000.0,-1435,-96.0,675000.0,1,,17062.17381818182,84.0,0.9351912466099316,0.0
1440,0.06568,0.3138370354568987,0.2530366977220269,0.3217352821966848,-14143,14778.0,19.5,0.2459016393442623,-2030.0,909122.535,17.0,225000.0,-387,-300.0,225000.0,1,0.0352941176470588,375.5161475409837,42.0,0.0,1.0
1441,0.1135705828180502,0.0844490674194462,0.6126283559208346,0.3859146722745145,-12356,31077.0,8.0,0.6875,-1104.0,47502.0,8.666666666666666,247500.0,-4718,-517.0,273636.0,0,,0.0,20.0,0.9237679671457906,1.0
1442,0.06562,0.3246983894077446,0.4239400440116298,0.7838324335199619,-10058,14764.5,8.0,0.0,-707.0,857881.71,7.5625,225000.0,-2679,,225000.0,0,0.0,-1265.0127906976743,57.0,0.9336109602269298,0.0
1443,0.099416961130742,0.1136773728065447,0.4603790649243434,0.2020866016820394,-10133,25321.5,12.5,0.4210526315789473,-1312.0,1495393.92,12.5,225000.0,-1958,-84.0,254700.0,0,,6304.535526315789,36.0,0.9351912466099316,1.0
1444,0.0440473684210526,,0.7047612832459343,0.7194907850918436,-20931,37660.5,10.0,0.0,,579704.085,18.5,855000.0,-4451,-859.0,855000.0,1,1.0,0.0,20.0,0.0,0.0
1445,0.0672511108442416,0.4476685823410641,0.216552352050656,0.2079641743053816,-10617,20160.0,9.0,0.0277777777777777,-1187.0,155959.56,9.0,247500.0,-920,-282.0,299772.0,1,0.8,0.0,8.0,0.9099181073703366,1.0
1446,0.0711036006759391,,0.3608197713127845,0.1245194708919845,-11418,12307.5,12.0,0.0,-792.0,107972.235,12.0,157500.0,-2531,-260.0,173092.5,0,,0.0,12.0,0.9044746103569632,0.0
1447,0.0790004134794294,,0.0001309399235203,0.0549573940912152,-14041,27513.0,3.0,0.64,-165.0,54766.575,9.0,315000.0,-447,-142.0,348264.0,1,1.0,446.2668,7.0,0.8487479552032213,1.0
1448,0.0641844660194174,0.2577901738043121,0.5383260304310618,0.470456116119975,-8508,29749.5,24.0,0.05,-1039.0,123690.6,24.0,463500.0,-162,-99.0,463500.0,1,,0.0,20.0,1.0,0.0
1449,0.0542472375690607,,0.1610986110869266,0.7309873696832169,-10704,28278.0,12.0,2.9166666666666665,-3728.0,90001.8,12.0,450000.0,-3354,-140.0,521280.0,0,,-1446.5925,10.0,0.9044638558360272,1.0
1450,0.029428236519927,,0.7952575030255759,0.7610263695502636,-20787,20335.5,9.0,0.0833333333333333,-1018.0,686663.415,29.4,495000.0,-3965,,691020.0,0,2.1333333333333333,928.53525,30.0,0.0,1.0
1451,0.04922,,0.5158614906089304,0.1359510441732951,-10019,11074.5,14.0,0.15625,-1615.0,920200.68,14.0,225000.0,-2670,-1151.0,225000.0,1,5.4,-7901.26875,16.0,0.8782715615668365,1.0
1452,0.05,,0.6976739392924051,0.5567274263630174,-20132,13500.0,24.0,0.0,,385874.685,24.0,270000.0,-3524,-51.0,270000.0,1,,0.0,20.0,1.0,0.0
1453,0.033195,0.7030166602088396,0.5062064912341596,0.4365064990977374,-15986,29875.5,4.0,0.0,-1425.0,70185.825,4.0,900000.0,-4464,-229.0,900000.0,1,,0.0,6.0,1.2078163432631863,1.0
1454,0.0360335503807526,0.730268561810963,0.6882575537271374,0.5531646987710016,-17544,41139.0,10.0,0.0,-7108.0,245147.445,12.666666666666666,922500.0,-1087,-27.0,1141686.0,1,,0.0,12.0,0.9966596724790776,1.0
1455,0.0544653705953827,0.5222746847540531,0.5732468193175299,0.4294236843421945,-16210,32274.0,,,-4333.0,,,450000.0,-4446,-354.0,592560.0,1,,,,,1.0
1456,0.0546235998958062,,0.4945406717998183,0.190705947811054,-18303,18873.0,3.0,0.0,-4067.0,166658.49,8.0,247500.0,-510,-116.0,345510.0,1,0.75,0.0,7.0,0.8347245409015025,1.0
1457,0.0547636103151862,0.4506910732420247,0.5946114011879868,0.8203829585116356,-13449,13761.0,10.0,0.0,-1483.0,108498.15,10.0,180000.0,-4046,-138.0,251280.0,1,,0.0,11.0,1.0,1.0
1458,0.0488771466314399,0.3880880477396426,0.2185213752001581,0.5567274263630174,-13514,26640.0,13.2,1.3818181818181818,-1202.0,1469118.6,11.0,450000.0,-2472,-588.0,545040.0,1,0.4782608695652174,2348.9959090909088,61.0,0.0,0.0
1459,0.04662,0.5146986908540714,0.5682269102083678,0.3807996826489149,-17704,20979.0,4.0,0.0,-2468.0,78687.765,26.0,450000.0,-1243,-401.0,450000.0,1,,0.0,4.0,1.0,0.0
1460,0.03226,0.4749902118098073,0.3573422337147276,0.6263042766749393,-12408,36292.5,8.5,3.125,-2942.0,258913.35,8.5,1125000.0,-3896,-244.0,1125000.0,0,,2704.4690625000003,29.0,0.9238146941730004,0.0
1461,0.0293398533007334,,0.3309265465759126,0.524496446363472,-13500,37800.0,12.0,0.0,-2393.0,433235.43,12.0,1125000.0,-4112,-1489.0,1288350.0,1,0.0,0.0,24.0,1.0,0.0
1462,0.05,0.6251768682684384,0.7848382076532519,0.6785676886853644,-13039,11250.0,6.0,0.0,-6188.0,97261.425,6.0,270000.0,-4059,,225000.0,0,,0.0,7.0,1.1875945537065054,0.0
1463,0.0360235091743119,,0.4511475139180595,0.1455428133497032,-18213,45234.0,9.333333333333334,0.0,-1151.0,182518.965,22.666666666666668,1125000.0,-468,-243.0,1255680.0,0,,0.0,16.0,0.8938148015731141,0.0
1464,0.04691,0.7360117690620437,0.6625423183913598,0.4489622731076524,-12680,21109.5,22.33333333333333,0.064516129032258,-4546.0,1000231.605,22.33333333333333,450000.0,-4361,,450000.0,0,,-2637.1190322580646,66.0,0.900191290649263,1.0
1465,0.0493934599156118,,0.3392920268659974,,-8512,8428.5,36.0,1.3,,366609.24,36.0,135000.0,-1176,,170640.0,0,,2036.718,18.0,0.8347245409015025,1.0
1466,0.0293930744789703,,0.1406917020111679,0.1510075350878296,-14550,24561.0,5.333333333333333,0.625,-2983.0,650546.82,24.8,697500.0,-4616,-270.0,835605.0,1,1.75,781.5675,19.0,0.8402179880294043,1.0
1467,0.0513270808019441,0.7420788159855263,0.4048810305883936,0.3807996826489149,-17040,24331.5,12.0,0.0,-3007.0,56773.66499999999,12.0,360000.0,-575,-236.0,474048.0,0,,0.0,10.0,1.0109794542885095,0.0
1468,0.05,,0.7053524451671614,0.7194907850918436,-21279,16875.0,31.0,0.0,,245800.53,31.0,337500.0,-3030,-1168.0,337500.0,1,,667.0244117647059,19.0,0.6544502617801047,0.0
1469,0.0578639240506329,0.421771298037805,0.4381345839835219,0.6413682574954046,-16468,16456.5,8.5,0.2692307692307692,-1004.0,983567.295,8.5,225000.0,-21,-49.0,284400.0,1,0.1578947368421052,515.7816923076923,43.0,0.0,1.0
1470,0.0324207011686143,,0.5405860931273462,0.6769925032909132,-13148,26217.0,,,-1775.0,,,675000.0,-4557,-292.0,808650.0,1,,,,,1.0
1471,0.0389514596158756,0.3946193039125158,0.3892658901368697,,-16277,24714.0,10.5,1.2816901408450705,,757524.105,18.0,454500.0,-4031,,634482.0,1,1.45,-50.31443661971834,31.0,0.0,1.0
1472,0.0425555555555555,,0.7731431023503593,0.3876253444214701,-20534,29299.5,31.25,0.3529411764705882,,6000621.075,31.25,688500.0,-1031,-227.0,688500.0,0,1.7037037037037035,2086.499411764706,95.0,0.7870297497245395,0.0
1473,0.0294379521424596,,0.5325113115716172,0.4329616670974407,-17712,19044.0,6.0,0.3333333333333333,,365281.335,16.8,540000.0,-1189,-1136.0,646920.0,1,1.2857142857142858,617.7241666666666,26.0,0.8793670365803534,0.0
1474,0.0578639240506329,,0.3146243409982624,0.746300213050371,-23757,16456.5,42.0,0.3255813953488372,,499441.95,42.0,225000.0,-4239,,284400.0,0,,1316.2311627906977,39.0,1.0,0.0
1475,0.0389514596158756,0.8596466984475931,0.6036079481332192,,-17399,24714.0,8.0,0.0,-800.0,196966.035,8.0,454500.0,-943,,634482.0,1,0.0,0.0,9.0,0.8670770831526923,0.0
1476,0.0482654600301659,,0.184170435473272,0.0715326762805274,-11135,40320.0,14.0,0.0,-2278.0,594448.695,14.0,675000.0,-3032,-142.0,835380.0,0,,0.0,33.0,0.7839571018673858,1.0
1477,0.0563037249283667,,0.6733861234340149,0.3706496323299817,-18657,3537.0,15.166666666666666,10.581967213114757,-242.0,1731119.895,24.11111111111111,45000.0,-2199,-58.0,62820.0,0,1.4545454545454546,1749.4388114754097,84.0,0.0,1.0
1478,0.0388872970391595,0.240321145084089,0.6712036911312814,0.8327850252992314,-10975,36643.5,9.0,0.2857142857142857,-575.0,243524.34,9.0,675000.0,-3314,,942300.0,0,,0.0,15.0,1.0,1.0
1479,0.05,,0.7011036687955411,0.4722533429586386,-11077,16875.0,,,-797.0,,,337500.0,-3450,-196.0,337500.0,0,,,,,1.0
1480,0.0490285116688683,0.4503146991776358,0.6237147176588439,0.6058362647264226,-17438,16033.5,6.333333333333333,0.0934579439252336,-1357.0,635991.345,10.434782608695652,270000.0,-991,-511.0,327024.0,1,0.0649350649350649,0.0,32.0,0.0,0.0
1481,0.07306,0.2986350747937853,0.4290855415669604,0.3344541255096772,-15379,32877.0,24.0,0.0,-219.0,183380.67,12.0,450000.0,-4600,-170.0,450000.0,1,,0.0,11.0,1.0,1.0
1482,0.0361542272126816,,0.3587043061642612,0.3031463744186309,-22172,19705.5,16.0,0.1081081081081081,,768214.89,16.0,450000.0,-1941,-134.0,545040.0,0,,378.2882432432433,37.0,0.0,1.0
1483,0.1133392226148409,,0.503495172886705,0.3556387169923543,-20518,28867.5,6.0,0.0,-1818.0,96327.9,8.0,225000.0,-3988,-34.0,254700.0,0,,0.0,7.0,0.8245110649384915,1.0
1484,0.0653748962636256,0.163534630924116,0.0957527088492624,0.2707073872651806,-8745,31549.5,12.0,0.0,-812.0,340118.64,13.0,436500.0,-1410,-134.0,482593.5,0,,0.0,33.0,0.8974181650530199,1.0
1485,0.0561555555555555,0.8044554458730735,0.5253519866638147,,-23256,22743.0,14.181818181818182,9.443181818181818,-1755.0,2282029.02,21.375,405000.0,-4625,,405000.0,0,,757.6419886363636,115.0,0.7911392405063291,0.0
1486,0.046822272215973,,0.527320058091544,0.1951984060044098,-16580,29970.0,6.0,0.0,-1147.0,28225.125,27.0,450000.0,-129,-212.0,640080.0,1,,0.0,5.0,0.985797047280882,1.0
1487,0.0382195209152663,,0.6456486474528675,0.4223696523543468,-9628,38484.0,,,-1948.0,,,900000.0,-1975,-60.0,1006920.0,0,,,,,1.0
1488,0.0293223891023402,0.4493193337530912,0.239327120268792,0.6577838002083306,-12571,45333.0,14.0,0.0,-4360.0,1044674.28,14.0,1350000.0,-2443,-44.0,1546020.0,1,,0.0,25.0,0.9266123054114158,1.0
1489,0.0729306632562205,,0.1062623373313564,0.4135967602644276,-19665,20272.5,18.0,0.0555555555555555,,325500.705,18.0,229500.0,-1910,-164.0,277969.5,1,,0.0,19.0,0.9154155986818016,1.0
1490,0.039,,0.1871026700960728,0.2580842039460289,-17969,20182.5,14.75,0.1395348837209302,-2255.0,1399621.905,13.11111111111111,517500.0,-1518,-185.0,517500.0,1,0.1111111111111111,-6210.012558139534,28.0,0.0,1.0
1491,0.0425947604885148,,0.1788075745823939,0.5620604831738043,-8298,24232.5,8.75,1.027027027027027,-1453.0,910317.645,8.75,508500.0,-707,-379.0,568908.0,1,,1409.4839189189188,38.0,0.8455802603036876,1.0
1492,0.0560025322283609,,0.4725801379184785,,-21273,43789.5,12.0,0.0,-3846.0,101332.665,12.0,675000.0,-4340,-434.0,781920.0,0,,0.0,11.0,1.0051582059508084,1.0
1493,0.0489606188785089,0.2311928882748778,0.1167295609801794,,-11389,19480.5,10.0,0.0,-4527.0,88446.55500000001,10.0,328500.0,-3759,,397881.0,1,,0.0,9.0,1.091372259837769,1.0
1494,0.051450650759219,0.2673640347954844,0.6547795476981321,0.5638350489514956,-15009,17077.5,6.0,0.0,-561.0,73366.785,6.0,225000.0,-4418,-324.0,331920.0,0,,0.0,7.0,1.0587110064743968,0.0
1495,0.07325,,0.2996056775638031,0.4241303111942548,-20080,19777.5,15.6,0.8059701492537313,-1483.0,558948.87,13.0,270000.0,-3604,-65.0,270000.0,1,,619.1697761194031,64.0,0.835282325425994,0.0
1496,0.05,,0.4799491353445865,0.3656165070113335,-17252,13500.0,8.0,0.0,-390.0,38201.265,8.0,270000.0,-800,-319.0,270000.0,1,,0.0,9.0,0.9099405267629568,0.0
1497,0.1039,,0.6513361147619012,,-22768,9351.0,8.0,3.25,,222240.78,8.0,90000.0,-5252,,90000.0,0,,0.0,26.0,1.0,0.0
1498,0.06118,,0.5181876839130597,0.2512394458905693,-23943,13765.5,36.0,0.0612244897959183,-680.0,1526117.355,36.0,225000.0,-4080,-350.0,225000.0,1,,536.3641836734694,49.0,0.8792909397861565,0.0
1499,0.0396585930395965,0.4521620950233881,0.7374906138165128,0.7958031328748403,-12189,34542.0,12.25,0.7659574468085106,-4060.0,2627722.35,12.2,778500.0,-3682,-809.0,870984.0,0,,100.26095744680852,57.0,0.8213027687028892,0.0
1500,0.0810967741935483,,0.4110499281462685,0.1359510441732951,-15851,11313.0,16.857142857142858,0.5071428571428571,-2506.0,1051474.41,18.363636363636363,139500.0,-4127,-86.0,139500.0,1,0.3037974683544304,176.30003571428568,46.0,0.0,1.0
1501,0.0793745554313586,0.61291184215201,0.6031892999035466,0.5762088360175724,-14929,28120.5,15.0,0.64,-246.0,559009.26,26.25,292500.0,-1258,-128.0,354276.0,1,,900.9674999999996,48.0,0.8732099196646874,1.0
1502,0.0668262879788639,,0.1643880298668632,0.5638350489514956,-22536,36423.0,27.0,10.328125,-1378.0,801316.17,27.0,450000.0,-3979,,545040.0,1,,6319.532812500001,44.0,0.7495502698380971,1.0
1503,0.044497112004018,,0.6638464811063794,0.6161216908872079,-24326,12757.5,,,,,,247500.0,-4264,,286704.0,1,,,,,0.0
1504,0.0331875383670963,0.5531717705887697,0.1553670333876857,0.1940678276718812,-16476,31140.0,6.0,0.2765957446808511,-7067.0,605480.715,6.0,810000.0,-16,-187.0,938304.0,0,1.9166666666666667,60.35648936170213,27.0,0.9380863039399624,0.0
1505,0.0679982641818751,,0.5241576718106354,0.4135967602644276,-10353,25384.5,15.0,0.0,-1751.0,76457.43,10.0,283500.0,-1581,-972.0,373311.0,1,,0.0,14.0,0.7599169157505447,1.0
1506,0.0789929328621908,,0.1405569254419861,0.1614630800057724,-9663,20119.5,4.0,1.1935483870967742,-692.0,144805.5,4.0,225000.0,-1983,-50.0,254700.0,1,0.6666666666666666,476.1479032258064,15.0,0.8957383124287344,1.0
1507,0.05,0.5645752007945549,0.3851461036285428,,-12713,13500.0,12.0,0.0,-1224.0,104475.825,12.0,270000.0,-741,,270000.0,1,,0.0,9.0,0.785303544494721,1.0
1508,0.0489555555555555,0.2419986392297625,0.178666337067834,0.1745642655572634,-10881,19827.0,10.0,0.3023255813953488,-1668.0,520529.04,16.5,405000.0,-3449,-240.0,405000.0,1,3.4285714285714284,310.7825581395349,30.0,0.6660272804774083,1.0
1509,0.033225,,0.7037045763179783,0.8027454758994178,-20223,23922.0,19.25,0.0,-4448.0,768811.455,24.7,720000.0,-3416,-41.0,720000.0,1,,0.0,93.0,0.8964589870013447,1.0
1510,0.09742,,0.7407289685812884,,-15527,65758.5,6.0,0.0,-2407.0,256303.89,6.0,675000.0,-4290,,675000.0,1,,0.0,15.0,0.9498610041196368,0.0
1511,0.0544525725258112,0.0209387921408381,0.1735143337102543,0.3572932680336494,-13742,34200.0,5.333333333333333,0.0,-102.0,109274.805,3.2,499500.0,-4178,-892.0,628069.5,0,,0.0,17.0,0.94392786700479,1.0
1512,0.05,0.4230653013760512,0.6567244919768105,0.8590531292026357,-15548,67500.0,,,-163.0,,,1350000.0,-4247,,1350000.0,0,,,,,0.0
1513,0.0361323529411764,,0.7067412244762169,,-14621,22113.0,15.0,1.0517241379310345,-1156.0,525490.515,15.428571428571429,612000.0,-17,-377.0,612000.0,1,,389.35008620689655,58.0,0.0,0.0
1514,0.108425,0.4546353689750935,0.5988002339268601,0.3876253444214701,-16363,19516.5,9.125,2.628787878787879,-660.0,1242862.605,9.22222222222222,180000.0,-489,-404.0,180000.0,1,0.0,154.04011363636366,79.0,0.0,1.0
1515,0.04893,,0.173457893561988,0.180887977767074,-13271,22018.5,22.0,0.025,-1433.0,1433179.53,22.8,450000.0,-1536,-183.0,450000.0,1,0.5357142857142857,0.0,7.0,0.0,1.0
1516,0.03808,,0.4929172606442778,0.2866524828090694,-9535,8568.0,12.0,1.0625,-1586.0,158926.68,12.0,225000.0,-2161,-652.0,225000.0,1,,3310.3125,13.0,0.9044825405747208,1.0
1517,0.04893,0.3799877006040932,0.2276583049169158,0.3523399726917038,-14170,22018.5,12.0,0.0833333333333333,-934.0,114584.895,8.0,450000.0,-5643,-35.0,450000.0,1,,0.0,13.0,0.9044614192405624,1.0
1518,0.0442038353803059,0.3790905273168501,0.6134583483397494,,-22054,36927.0,10.0,0.0,,135237.64500000002,10.0,675000.0,-4068,,835380.0,1,,0.0,11.0,1.0264276473849565,1.0
1519,0.098733583489681,,0.2533716311332267,,-24814,9472.5,14.0,1.2,,217156.995,14.0,90000.0,-3880,,95940.0,1,,1414.1097,44.0,0.9380863039399624,0.0
1520,0.0792506233573691,0.8818477630560586,0.5797388740493059,0.6161216908872079,-17299,42336.0,18.0,0.0,-2972.0,494542.395,45.0,495000.0,-825,-688.0,534204.0,1,,0.0,39.0,0.0,1.0
1521,0.0389149020430032,0.5144072340978327,0.6881027003711896,,-16790,30069.0,14.571428571428571,0.0,-3601.0,1093733.865,15.75,553500.0,-293,,772686.0,0,,0.0,87.0,0.0,1.0
1522,0.1076905127008467,0.565622305563804,0.7929585659296291,0.6178261467332483,-10794,29074.5,20.0,0.0,-1334.0,338478.84,20.0,238500.0,-2657,-1050.0,269982.0,1,,-175.0,37.0,0.8857645649243673,0.0
1523,0.0423619709878719,,0.4753388767404474,0.3474182272002641,-20773,23247.0,4.666666666666667,0.1724137931034483,-1158.0,125037.765,4.666666666666667,490500.0,-3583,-305.0,548770.5,1,1.4,315.06672413793103,17.0,0.9190909090909092,0.0
1524,0.0729316035051781,,0.6193681918889387,0.0600353828621645,-14949,57676.5,9.333333333333334,0.5294117647058824,-2528.0,476361.225,22.0,675000.0,-4079,-121.0,790830.0,1,,3239.936470588236,19.0,0.8347245409015025,1.0
1525,0.0408384615384615,,0.360829857965542,,-12845,47781.0,13.333333333333334,0.0,-4346.0,763185.0599999999,13.333333333333334,1170000.0,-4017,-274.0,1170000.0,0,,0.0,18.0,0.9154155986818016,1.0
1526,0.0544,,0.2894288311296964,0.4400578303966329,-12883,46512.0,8.0,0.0,-438.0,29734.515,22.0,855000.0,-4748,-1.0,855000.0,0,,0.0,8.0,0.8624399772949256,1.0
1527,0.0386066666666666,0.7034557135843896,0.4538454467472513,0.3201633668633456,-21337,26059.5,16.272727272727273,0.2019230769230769,,1848187.755,16.272727272727273,675000.0,-4363,-149.0,675000.0,1,0.1071428571428571,483.4756730769231,116.0,0.0,0.0
1528,0.0292376182526432,,0.6261340076977087,,-23395,23643.0,11.0,0.6666666666666666,,205179.03,11.0,675000.0,-5493,,808650.0,1,,0.0,23.0,1.004996852376456,0.0
1529,0.0293637986311162,,0.538869462133503,0.5406544504453575,-13838,30870.0,18.0,0.0719424460431654,-2570.0,820068.345,19.5,918000.0,-4270,,1051294.5,1,0.0104166666666666,210.36625899280577,35.0,0.8347245409015025,0.0
1530,0.0544459459459459,,0.2703718138051063,0.4938628816996244,-11713,36261.0,10.0,0.0,-852.0,82087.02,10.0,666000.0,-4117,-169.0,666000.0,0,,0.0,9.0,1.0,1.0
1531,0.0528380634390651,,0.2997433578513129,0.5226973172821112,-12452,14242.5,10.0,0.0,-2911.0,192788.01,23.0,225000.0,-27,-484.0,269550.0,0,,0.0,11.0,0.893813219586014,1.0
1532,0.0292392857142857,0.3457131962513354,0.5998977044720244,0.1654074596555436,-10918,36841.5,48.0,0.1111111111111111,-989.0,1123927.56,48.0,1260000.0,-1060,-351.0,1260000.0,1,,1831.25,18.0,1.0,0.0
1533,0.032257627118644,0.7045020193127929,0.5129118196514368,0.7209441499436497,-13565,42822.0,12.0,0.8333333333333334,-3243.0,1634660.1,16.0,1327500.0,-4191,-258.0,1327500.0,1,,8476.4085,30.0,0.9154155986818016,0.0
1534,0.0483,0.6951493170264923,0.5940367163013718,0.7751552674785404,-15344,32602.5,4.666666666666667,0.0,-487.0,81917.73,4.666666666666667,675000.0,-4952,,675000.0,1,,0.0,14.0,1.2944491887275833,0.0
1535,0.029385,,0.6405644055131859,,-16595,26446.5,9.5,3.6666666666666665,-1932.0,213679.035,9.6,900000.0,-145,,900000.0,0,,697.069,41.0,0.9191248932396032,0.0
1536,0.11926,0.4375371565794368,0.6659075174839774,0.22009464485041,-13791,26833.5,36.0,0.0,-837.0,660387.6900000001,14.0,225000.0,-4443,-213.0,225000.0,0,,0.0,14.0,0.8593280054996992,0.0
1537,0.0794620253164557,0.6651418417376285,0.7505655308427172,,-23265,22599.0,24.0,0.073170731707317,-7890.0,1672036.2,36.0,225000.0,-1721,,284400.0,0,,669.8974390243902,41.0,0.8938148015731141,1.0
1538,0.0546366594360086,0.210925367566607,0.0280636536781884,0.0774985464900651,-10542,18135.0,23.33333333333333,0.2222222222222222,-3201.0,915345.945,17.5,225000.0,-3216,-364.0,331920.0,1,,1481.757,46.0,0.8440243079000675,1.0
1539,0.0264939827898263,,0.5627141061025026,0.4170996682522097,-14528,30037.5,,,-1791.0,,,990000.0,-3179,-714.0,1133748.0,0,,,,,0.0
1540,0.048839988751406,0.5307871987669741,0.7703581266923935,,-17749,31261.5,12.0,0.2307692307692307,-1284.0,608385.42,12.0,450000.0,-1272,,640080.0,0,,3900.312692307693,13.0,0.9558401835213152,0.0
1541,0.0483,,0.3399099672693069,0.4083588531230431,-20569,32602.5,12.0,0.0,,14960.97,12.0,675000.0,-3970,-15.0,675000.0,1,,0.0,6.0,1.0,1.0
1542,0.0359177215189873,0.5731622307557132,0.4152649720422731,,-16101,10215.0,5.0,0.0,-5221.0,499404.375,6.666666666666667,225000.0,-3656,-106.0,284400.0,1,0.0789473684210526,0.0,12.0,0.0,0.0
1543,0.0488771466314399,,0.6618183433896091,0.7016957740576931,-22245,26640.0,12.0,3.0689655172413794,,155670.84,12.0,450000.0,-5079,-749.0,545040.0,1,,1285.808275862069,27.0,1.02880658436214,0.0
1544,0.0527650429799426,,0.4605529118958775,0.8425892767430772,-17027,16573.5,12.0,0.0,-727.0,38523.15,12.0,225000.0,-555,,314100.0,0,,0.0,13.0,0.8910265613783201,0.0
1545,0.05,,0.1367519839159136,0.3774042489507649,-13049,18000.0,18.0,0.0,-1191.0,221855.04,21.0,360000.0,-1514,-219.0,360000.0,1,,0.0,16.0,1.0,1.0
1546,0.0798586572438162,0.5531411819764639,0.6819265166726813,0.2807895743848605,-17329,12204.0,0.0,0.0769230769230769,-1551.0,79722.99,9.0,135000.0,-884,-876.0,152820.0,0,2.0,0.0,,1.0,1.0
1547,0.0424994902236219,,0.5347371563004011,0.3859146722745145,-22812,42205.5,26.0,0.0833333333333333,-809.0,3990134.52,26.0,913500.0,-5308,-218.0,993082.5,0,,-6681.448125,76.0,0.8782715615668365,0.0
1548,0.029333237237552,,0.7254046636250224,,-18868,40293.0,10.0,0.0,-4309.0,171753.795,10.0,1075500.0,-2420,,1373629.5,1,,0.0,11.0,1.1111111111111112,0.0
1549,0.0367361443990809,0.3243941607448149,0.6283019073031504,0.5620604831738043,-12470,20002.5,12.0,10.058823529411764,-215.0,30724.965,12.0,454500.0,-4006,-108.0,544491.0,1,,611.46,12.0,1.0,0.0
1550,0.0447412353923205,,0.0568131971481945,,-22117,8442.0,6.0,3.625,,49027.365000000005,6.0,157500.0,-3880,,188685.0,1,,2042.92125,7.0,1.8998460861917328,1.0
1551,0.0584686945796181,0.33246551131866,0.0691958690594802,0.7726311345553628,-13100,42876.0,7.0,1.4516129032258065,-129.0,245628.135,11.25,679500.0,-4405,-1104.0,733315.5,0,0.5,439.45185483870966,48.0,0.8258274552360282,1.0
1552,0.036127700361277,,0.7556075021407598,0.2471909382666521,-18944,22050.0,10.25,0.8121212121212121,-375.0,749293.02,10.25,463500.0,-2489,-116.0,610335.0,0,0.5384615384615384,397.6322727272727,88.0,0.0,0.0
1553,0.0483,,0.3759142404825343,0.4956658291397297,-13695,32602.5,13.0,0.0,-3275.0,320403.735,16.285714285714285,675000.0,-4226,-942.0,675000.0,1,,0.0,69.0,0.8632531359243265,1.0
1554,0.0639697797325577,,0.5551075559687126,0.1929422277169508,-13921,16231.5,9.2,0.3421052631578947,-1662.0,503174.025,9.2,229500.0,-4210,-203.0,253737.0,0,,-1269.2048684210524,41.0,0.8922107235637324,0.0
1555,0.06808,,0.7102323569402983,0.7407990879702335,-21776,30636.0,17.0,0.0,,214032.645,17.0,450000.0,-4619,,450000.0,1,,0.0,20.0,0.8347375243033053,1.0
